case_id,case_description,offense_category,rephrased_query,cited_sections,gold_sections,hit_rate,mrr,section_precision,section_recall,section_f1,correct_act_cited,ipc_reference_count,fabricated_section_count,grounding_score,hallucination_flag,rephrase_latency_sec,retrieval_latency_sec,generation_latency_sec,total_latency_sec,offense_category_hit,offense_keyword_coverage,completeness_score,key_issue_coverage,answer_relevance_score,context_relevance_score,answer_length_words,has_safety_disclaimer
27,A factory owner brought migrant workers from Bihar with false promises and made them work without pay under locked conditions.,unlawful compulsory labour,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), this office seeks clarification on the applicability of Section 117(1) of BNS, relating to ""Exploitation of Labour"" and Article 10(3) of the BNS, which defines ""Cruel and Inhuman Treatment"". 

Additionally, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), we seek guidance on the appropriate sections for registration of a First Information Report (FIR) under Section 3(1) of BNSS, in relation to the alleged contravention of Sections 23(2) and 24(1) of BNS, which deal with ""False Promises"" and ""Confinement for Labour"", respectively.

Lastly, in conformity with the Bharatiya Sakshya Adhiniyam 2023 (BSA), we request an interpretation on the admissibility of evidence under Section 59(1) of BSA, in relation to the statements made by the migrant workers, as protected under Article 26(2) of BSA, which deals with ""Protection of Accused Persons"".",24|3|59|23|117,146|144|127,0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1.707,10.076,62.222,74.004,1,0.8,0.5,0.75,0.1282,0.061,335,0
28,A man kidnapped his ex-wife's 6-year-old child from her home and fled to a different state.,kidnapping from lawful guardianship,"Pursuant to BNS (Bharatiya Nyaya Sanhita 2023), it is respectfully requested to clarify the following:

Whether the alleged act of the man, constituting the unlawful taking away or confinement of a child (hereinafter referred to as the ""minor"") from the lawful custody of its mother, constitutes the offence of ""Child Kidnapping"" under BNS, Article 321(1)?

Further, whether the BNSS (Bharatiya Nagarik Suraksha Sanhita 2023) provisions for ""Transfer of Proceedings in Certain Cases"" under Section 32(2) would be applicable in this scenario, considering the man fled to a different state with the minor?

Additionally, what would be the admissibility of evidence in this case, in light of BSA (Bharatiya Sakshya Adhiniyam 2023) provisions on ""Presumption as to Certain Facts"" under Section 13(3), particularly with regard to the identification of the minor and the chain of custody of the minor during the alleged kidnapping?",13|265|263|139|32|1|137|253,137|329,1,1.0,0.125,0.5,0.2,1,0,0,0.75,0,1.872,4.178,92.892,98.942,1,0.8,0.5,1.0,0.1687,0.0863,272,0
29,Several girls from a village were promised nursing jobs abroad but were taken to a city and forced into the flesh trade.,trafficking for sexual exploitation,"Pursuant to Bharatiya Nyaya Sanhita 2023 (BNS), a formal complaint is being registered against the accused individuals for their involvement in the alleged commission of a cognizable offence under Section 3(1)(a) of BNS, read with Section 4(2)(i) of BNS, for engaging in human trafficking and forced prostitution. The incident allegedly occurred in a city, where the victims were subjected to coercion and exploitation by the accused, thereby violating their fundamental rights and freedoms under Article 21 of the Constitution of India.

In view of the circumstances, it is requested to invoke the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically Section 15(1)(b) of BNSS, to authorize the registration of a First Information Report (FIR) and to initiate an investigation under the supervision of a Magistrate, as per Article 50 of BNSS.

Further, it is prayed that the investigating officer may be directed to collect evidence, including documentary and testimonial evidence, in accordance with the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA), specifically Article 13 of BSA, to establish the guilt of the accused and to bring them to justice.",4|3|211,144|98|138,0,0.0,0.0,0.0,0.0,0,1,0,0.6667,0,8.332,4.277,97.415,110.025,1,0.6,0.2,0.25,0.1062,0.0783,290,0
30,A couple bought a 4-year-old boy from an orphanage caretaker who had no authority to sell children.,buying child for exploitation,"Subject: Inquiry into Alleged Offence of Unlawful Child Trafficking and Unauthorised Transfer of Custody.

To Whom It May Concern,

Pursuant to Article 10(1)(b) of the Bharatiya Nyaya Sanhita 2023, I request clarification on the following incident:

A couple procured a 4-year-old boy from the caretaker of an orphanage, notwithstanding the caretaker's express lack of authority to transfer custody of the child. The circumstances raise concerns regarding potential contravention of Article 21(1)(c) of the Bharatiya Nyaya Sanhita 2023 and Section 8 of the Bharatiya Nagarik Suraksha Sanhita 2023, which pertains to the protection of vulnerable individuals, including minors.

Furthermore, under the provisions of the Bharatiya Sakshya Adhiniyam 2023, I seek guidance on the admissibility of evidence in the event that the caretaker asserts a colourable defence of ignorance regarding the illegality of the transaction.

Please provide your expert opinion on the applicable BNS and BNSS provisions, as well as the relevant BSA guidelines for assessing the validity of the couple's claim.

Yours faithfully,
[Your Name]",8|303|4|139|314|113|209|84|137,99|97,0,0.0,0.0,0.0,0.0,1,0,0,0.8889,0,0.663,4.214,196.178,201.055,1,0.6,0.1429,0.6667,0.0738,0.1272,364,0
31,Three men on a motorcycle snatched my gold chain while I was walking on the road and one of them showed a knife.,robbery / snatching,"In light of the recent amendments to the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), I respectfully submit the following formal legal query:

Pursuant to Article 322(1) of the Bharatiya Nyaya Sanhita 2023, I request investigation and prosecution of the aforementioned incident under the provisions governing theft and robbery. Specifically, I seek to invoke Article 154 of the BNS, which pertains to the offense of ""dishonestly receiving stolen property"", in conjunction with Article 156, which deals with the offense of ""robbery"".

I also request that the accused be charged under Article 378(1) of the Bharatiya Nyaya Sanhita 2023, which concerns the offense of ""assault or use of criminal force to deter public servant from discharge of duty"", as one of the perpetrators allegedly displayed a knife during the commission of the offense.

Furthermore, I request that the prosecution take into account the provisions of Article 13(2) of the Bharatiya Sakshya Adhiniyam 2023, which deals with the admissibility of evidence, particularly with regards to the testimony of eyewitnesses, in order to gather evidence and build a strong case against the accused.

Finally, I request that the investigation be conducted in accordance with the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023, specifically Article 102(1), which outlines the procedure for registration of FIR and investigation of cognizable offenses.",156|314|113|154|111|303,309|304|303,1,0.25,0.1667,0.3333,0.2222,1,0,0,0.6667,0,25.023,4.772,80.889,110.685,1,1.0,0.2222,0.25,0.1263,0.0556,234,0
32,"A gang of seven armed men broke into a jewellery shop at night, tied up the watchman, and looted all the gold and cash.",dacoity,"Query: 
Pursuant to Article 43, Clause 1 of the Bharatiya Nyaya Sanhita 2023, whether the actions of the seven armed men constitute the offence of ""Dacoity"" under Article 174, Clause 2, and if so, what are the relevant provisions of Article 43, Clause 1 for the determination of their liability, considering that they employed force or threat to gain entry and committed a breach of peaceful possession of the jeweller's shop, as per Article 43, Clause 2.

Additionally, under Article 56, Clause 3 of the Bharatiya Nagarik Suraksha Sanhita 2023, whether the police have the authority to conduct an investigation and, if necessary, arrest the perpetrators without a warrant, given the circumstances of the breach of the peace and commission of dacoity, in accordance with Article 56, Clause 5.

Lastly, under Article 81, Clause 1 of the Bharatiya Sakshya Adhiniyam 2023, what is the burden of proof that the prosecutor must establish to secure a conviction against the accused, and whether the testimony of the watchman, as a witness, will suffice to establish the chain of events, in accordance with Article 81, Clause 2.",254|1|148,310|311|127,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,5.323,4.77,97.847,107.941,1,0.8,0.0714,0.2,0.1207,0.0746,304,0
33,A local goon demands monthly protection money from shopkeepers in my area and beats those who refuse to pay.,extortion,"Pursuant to Article 302 of the Bharatiya Nyaya Sanhita 2023, a formal complaint is hereby lodged against an individual who has been allegedly engaged in extortion and causing hurt to those who refused to comply with their demands, by virtue of Section 3 of the Bharatiya Nagarik Suraksha Sanhita 2023.

The complainant seeks to know whether the aforesaid acts constitute an offence under the Bharatiya Nyaya Sanhita 2023 and, if so, what are the necessary steps to be taken for the registration of a First Information Report (FIR) under Section 15 of the Bharatiya Nagarik Suraksha Sanhita 2023.

Additionally, the complainant requests clarification on the admissibility of evidence under the Bharatiya Sakshya Adhiniyam 2023, particularly with respect to Section 13, which deals with the recording of statements by the police, and Section 20, which pertains to the admissibility of circumstantial evidence.

The complainant also wishes to know whether the accused can be held liable under the Bharatiya Nyaya Sanhita 2023 for the act of extortion and causing hurt, and if so, what are the possible punishments that may be imposed upon them, as per Article 405 of the Bharatiya Nyaya Sanhita 2023.",1|3|15|353|211|199,308|115|351,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,0.925,4.267,11.338,16.529,1,0.2,0.0667,0.25,0.0364,0.0931,271,0
34,"While returning from an ATM at night, two people held me at gunpoint and took away all my cash and debit card.",robbery with deadly weapon,"Petition for Registration of a Crime under the Bharatiya Nyaya Sanhita 2023 (BNS) and Investigation under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) - 

To Whom It May Concern,

I submit a complaint of dacoity (Article 321, BNS) that occurred on the night of [date], during which I was robbed of a substantial amount of cash and a debit card at gunpoint by two unidentified individuals near the ATM. The perpetrators restrained me against my will, thereby committing an act of physical restraint and confinement (Article 312, BNS).

I request that the relevant authorities under the BNSS immediately register a First Information Report (FIR) in this matter and initiate a detailed investigation. I request that the investigation proceedings be conducted in accordance with Articles 43 and 45 of the BNSS, which mandate the collection of evidence and the apprehension of the offenders.

I further request that the investigation be conducted under the supervision of the Magistrate (Article 91, BNSS) and that all necessary steps be taken to ensure my safety and well-being during the pendency of the investigation.

I request that the evidence collected during the investigation be examined in accordance with the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), particularly Section 19 thereof, which deals with the admissibility of digital evidence.

I request that the investigation be concluded at the earliest and that the perpetrators be brought to justice.

Thank you for your attention to this matter.

[Your Signature]
[Your Name]",312|321,309|311|312,0,0.0,0.5,0.3333,0.4,1,0,0,0.0,1,0.916,4.228,29.847,34.99,1,0.4,0.0,0.0,0.0549,0.0483,193,0
35,"A group of dacoits attacked a village, looted houses, and assaulted several villagers causing serious injuries.",dacoity with attempt to cause death or grievous hurt,"Pursuant to Article 121 of the Bharatiya Nyaya Sanhita 2023 (BNS), the complainant seeks an investigation into the alleged commission of the offence under Article 147(1) of BNS, specifically the crime of ""Dacoity"" and its related consequences, as per BNS Section 2(i) and Section 2(k), and Article 147(2). The complainant further seeks action under Article 148 of BNS for ""Assault with intent to cause grievous hurt"" as per BNS Section 2(m) in relation to the injuries sustained by the villagers. Please refer to Article 149 of BNS for further clarification on ""Causing hurt by dangerous weapons or means"" and Article 150 of BNS in relation to ""Voluntarily causing grievous hurt"" as a result of the assault.

Considering the situation, the complainant also requests that the investigation be conducted under Article 15 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the protection of the complainant's rights and the rights of the victims, and that the police take necessary precautions under BNSS Article 20 to secure the scene of the crime and preserve evidence.

Additionally, the complainant seeks evidence regarding the identity of the perpetrators under Article 34 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) and requests that all relevant witnesses be examined under BSA Article 35 to ascertain their roles and involvement in the alleged crimes.",197|5|2|147|113|314,310|311|117,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,0.936,4.276,22.259,27.471,1,0.6,0.2667,0.5,0.0,0.0665,211,0
36,Someone showed me a knife in a train and forcibly took my laptop bag and wallet.,robbery in means of transportation,"I, [Name], being a victim of the aforesaid incident, hereby submit the following formal complaint:

Is the accused liable under Section 304 Bharatiya Nyaya Sanhita 2023 (BNS) for the wrongful seizure of my personal property (laptop bag and wallet) through the use of coercion in a public place (train), which may also constitute an act of criminal intimidation?

Furthermore, can the accused be held responsible under Article 3 (1) (b) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for failure to prevent or report the commission of a cognizable offense, namely, the wrongful seizure of my property and potential threat to my safety?

Additionally, I request guidance on whether the accused's actions, which involved the display of a knife, would constitute sufficient proof under Section 2 (15) of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to establish a prima facie case against them for the aforementioned offenses?",353|304|324|314|209,309|134|305,0,0.0,0.0,0.0,0.0,1,0,0,0.8,0,1.882,4.192,150.227,156.302,1,0.6667,0.2727,0.75,0.0938,0.0693,290,0
37,"A person claiming to be a police officer stopped my car, showed a fake ID, and demanded cash to let me go without a 'challan'.",extortion by impersonation of public servant,"**Complaint under Bharatiya Nyaya Sanhita 2023 (BNS)**

Whether Section 12 (Impersonation) of BNS is made out in the instant case, where a person, who falsely claimed to be a public servant, i.e., a police officer (Article 2, Definitions of BNS), used a forged document (Article 13, Definition of 'forged document') to establish his authority, and demanded an unlawful gratification (Section 15, Extortion) in exchange for not issuing a legal notice (Article 3, Definitions of BNS) to the complainant.

**Complaint under Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS)**

Can a police officer's dereliction of duty, as alleged in the instant case, be considered a breach of duty under BNSS, warranting registration of an FIR under Section 17 (Failure to perform duties) and action under Article 23 (Duty to perform and observe the laws of the land)?

**Complaint under Bharatiya Sakshya Adhiniyam 2023 (BSA)**

Whether the accused's actions, as described, amount to an attempt to procure a false document (Section 20, Falsification of evidence) or to fabricate a false document (Section 21, Fabrication of false evidence), which would be a violation of Article 18 (Definition of 'evidence') and/or Section 22 (Fabrication of false evidence) of BSA?",353|229|12|199|15,308|204|319,0,0.0,0.0,0.0,0.0,1,0,0,0.6,0,6.398,4.265,77.473,88.135,1,0.8,0.3636,0.75,0.1222,0.0698,215,0
38,"Armed robbers hijacked a delivery truck on the highway, tied the driver, and stole the entire consignment of electronics.",highway robbery,"Pursuant to Article 123 (1) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is respectfully submitted that:

Whether the perpetrators of the armed robbery, who hijacked a delivery truck on the highway, tied the driver, and stole the entire consignment of electronics, have committed the offense of ""Dacoity"" under Article 224 of BNS, which attracts the punishment under Article 227 of BNS?

Further, it is requested to examine the applicability of Article 235 of BNS, specifically the offense of ""Criminal Intimidation"" in this case.

Additionally, under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), what are the procedures to be followed in order to register an FIR (First Information Report) in this matter, and what are the steps to be taken by the law enforcement authorities under Article 12 of BNSS to initiate an investigation?

Lastly, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), what is the admissibility of evidence in this case, particularly with regards to the electronic devices stolen, and the statements made by the driver who was tied during the hijacking?",235|254|148|303|227|224|231|309|12,309|311|127|303,1,0.1429,0.2222,0.5,0.3077,1,0,0,0.5556,0,7.023,4.135,27.634,38.793,1,1.0,0.6364,1.0,0.1053,0.0871,321,0
39,My servant stole cash and gold ornaments from my almirah using a duplicate key he had secretly made.,theft by servant,"Petition for Investigation and Prosecution under the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

To the Hon'ble Magistrate,

I, the complainant, submit this petition, praying that an investigation be initiated under Article 12 of the Bharatiya Nyaya Sanhita 2023 (BNS) against my servant, who has committed the offence of theft by secretly making a duplicate key and using it to steal cash and gold ornaments from my almirah, in contravention of Article 174 (1) of the same Act.

I pray that the Magistrate may direct the registration of an FIR under Article 20 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) and authorise the investigator to collect evidence, including documentary and physical evidence, as per Article 30 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), to establish the guilt of the accused.

I request that the Magistrate may also direct the accused to be produced before the Court, and the case be tried in accordance with the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS) and the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).

Verification Certificate from the Police Station: [Insert]

Verification Certificate from the Public Prosecutor: [Insert]

Signature of the Complainant: [Insert]

Date: [Insert]",111|303,306|303|305,1,0.1667,0.5,0.3333,0.4,1,0,0,1.0,0,5.627,4.26,63.381,73.269,1,0.8,0.3636,0.5,0.1364,0.0378,150,0
40,"A known criminal gang has been robbing buses on rural roads; they stop the bus, beat passengers, and take all valuables.",belonging to gang of robbers,"Petition for Investigation and Prosecution under the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

Whether the actions of the known criminal gang amount to the commission of offence(s) under Chapter III, ""Offences Against Persons"" and Chapter V, ""Offences Against Property"" of the BNS, specifically Article 12(1)(a) (""Culpable Homicide not amounting to Murder"") in conjunction with Article 13(2)(b) (""Voluntarily causing hurt"") and Article 20(1)(a) (""Theft"") and/or Article 25(1)(a) (""Dacoity"").

Whether the said actions also amount to an obstruction of public service under Article 32(1)(b) of the BNSS, specifically Article 34(4)(a) (""Disobedience to order duly promulgated by public servant"").

Pursuant to Article 41(3) of the BNSS, whether the investigating agency should initiate an inquiry and gather evidence in accordance with Chapter VII, ""Investigation"" of the BNSS, including the collection of physical evidence and witness statements.

Whether the collected evidence can be used as admissible evidence under Chapter IX, ""Evidence"" of the Bharatiya Sakshya Adhiniyam 2023 (BSA), specifically Article 23(2)(a) (""Relevant fact"") and Article 31(1)(b) (""Motive, preparation, and knowledge"").",1|148|197|113|229|209,313|309|310,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,6.974,4.286,36.706,47.966,1,0.5,0.1818,0.5,0.0674,0.0629,216,0
41,A real-estate agent collected advance money for a flat that he had already sold to someone else.,cheating,"Whether the actions of the real-estate agent amount to the offence of 'dishonest misappropriation of property' under Article 266 of the Bharatiya Nyaya Sanhita 2023 (BNS), and whether the said agent can be prosecuted under Article 267 of the BNS for 'criminal breach of trust', given that he collected advance money with the intention of using it for his personal gain. 

Additionally, whether the said real-estate agent can be arrested and investigated under Article 15 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), and whether any evidence collected during the investigation would be admissible under Article 24 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) as relevant to the case.

What is the admissibility of any documentary evidence, such as receipts or bank statements, as proof of the real-estate agent's wrongful actions under Article 25 of the BSA, and what is the procedure for examining such evidence under Article 26 of the BSA.",230|314,318|319,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.631,4.217,66.451,74.299,1,0.4,0.4444,1.0,0.1304,0.0947,259,0
42,An accountant in our company siphoned off funds by creating fake invoices and transferring money to his personal account.,criminal breach of trust and falsification of accounts,"PETITION FOR INVESTIGATION AND PROSECUTION UNDER BNS AND BNSS

To the Hon'ble Magistrate,

Subsequent to receiving information regarding an alleged incident of misappropriation of company funds by an accountant, it is respectfully submitted that:

* The accused, in his capacity as an accountant, is suspected of having committed an offence under Article 123(1)(d) of the Bharatiya Nyaya Sanhita 2023 (BNS) by dishonestly misappropriating company funds.
* The accused allegedly created fake invoices and utilized them to facilitate the unauthorized transfer of company funds to his personal account, thereby causing loss to the company.
* We respectfully request that you initiate an inquiry under Article 15 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) to gather evidence and investigate the circumstances surrounding this incident.
* We pray that upon completion of the inquiry, you proceed to prosecute the accused under Article 123(1)(d) of the BNS and Article 28 of the BNSS, as applicable.
* We also request that you consider issuing summons to the accused under Article 20 of the BNSS to appear before the court and answer to the allegations leveled against him.
* We further request that you direct the accused to produce all relevant records and documents related to the company's financial transactions during the period in question.

Please find attached the supporting documents and evidence in relation to this matter.

Yours faithfully,

[Your Name]
[Your Designation]
[Your Address]
[Your Contact Information]",229|314|1,314|344|316,1,1.0,0.3333,0.3333,0.3333,1,0,0,1.0,0,0.914,4.258,76.182,81.354,1,0.2,0.4167,0.75,0.1011,0.0575,197,0
43,I purchased a used car online; the seller provided forged RC and insurance documents and the car turned out to be stolen.,cheating and forgery,"Pursuant to Article 123(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), I request clarification on the applicable penal provisions for the offence committed by the seller in furnishing false documents, particularly Article 173(2)(b) of the BNS, which appears to be relevant in this scenario.

Furthermore, under Article 56 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), I seek guidance on the procedures to be followed for registering a complaint and initiating an investigation against the seller, specifically regarding the seizure of the forged documents and the stolen vehicle.

Additionally, pursuant to Article 27(5) of the Bharatiya Sakshya Adhiniyam 2023 (BSA), I request clarification on the admissibility of electronic records, including email communications and online transaction records, as evidence in this case, particularly in relation to the seller's intent and knowledge of the vehicle's true ownership status.",339|113|1|209,318|336|340,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,2.886,4.182,41.144,48.212,1,0.8,0.3636,0.75,0.1236,0.0567,202,0
44,A courier agent collected valuables for delivery but never delivered them and switched off his phone.,criminal misappropriation,"Complaint under Section 414 of the Bharatiya Nyaya Sanhita 2023 (theft by carrier) is warranted. 

It is submitted that an individual, purportedly a courier agent, did receive valuables for delivery with the intent to deliver them. However, the said individual has failed to deliver the valuables and has switched off his mobile phone, thereby making himself unavailable for communication.

Pursuant to Section 102 of the Bharatiya Nagarik Suraksha Sanhita 2023, the police may take cognizance of this offense and initiate an investigation.

As per Section 8 of the Bharatiya Sakshya Adhiniyam 2023, the burden of proof to establish that the valuables were received by the courier agent for delivery and that he has failed to deliver them lies on the complainant.",413|8|314|102|414,314|318,1,1.0,0.2,0.5,0.2857,1,0,2,0.2,1,0.801,4.163,34.096,39.062,1,0.6,0.0,0.0,0.1385,0.0422,162,0
45,A man called my elderly mother pretending to be a bank officer and got her to share OTP; Rs 2 lakh was withdrawn from her account.,cyber fraud / cheating by personation,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), I seek an explanation for the alleged commission of the offence under Article 379 (1) (a) BNS, wherein a person impersonating a public servant allegedly induced the victim, an elderly woman, to part with her personal information including an OTP, thereby facilitating the unauthorized withdrawal of Rs 2 lakh from her bank account. 

Furthermore, I request clarification under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) regarding the procedures to be followed for registering a First Information Report (FIR) under Article 154 (2) (a) BNSS, and to obtain necessary police protection and compensation for the victim, in accordance with the provisions of Article 210 (4) BNSS.

Additionally, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), I seek guidance on the admissibility of electronic evidence, specifically the OTP and transaction records, as per Article 57 (3) (c) BSA, and the burden of proof that may be placed on the accused in establishing the authenticity of the transaction.",211|209|113|314,319|318|351,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,3.463,4.221,73.362,81.046,1,0.6,0.4,1.0,0.114,0.0998,247,0
46,My business partner secretly transferred company funds to his personal account and denied any knowledge of it.,criminal breach of trust,"Query for Legal Advice: 

Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023, the question arises whether the actions of a business partner, who secretly transferred company funds to his personal bank account without the knowledge or consent of the other stakeholders, constitute an offence under Article 265 (dishonest misappropriation of property), Article 267 (misappropriation of entrusted property), or Article 278 (fraudulent dealing in property) of the Bharatiya Nyaya Sanhita 2023.

Further, under the Bharatiya Nagarik Suraksha Sanhita 2023, what are the procedures to be followed for registering a complaint and conducting an investigation in this regard, especially considering the provisions related to offences by companies, criminal conspiracy, and the rights of victims.

Additionally, under the Bharatiya Sakshya Adhiniyam 2023, what are the admissible forms of evidence to prove the business partner's knowledge and complicity in the said transaction, and the procedures to be followed for the collection, preservation, and production of documentary and other forms of evidence in this case?",314|267|265|278,314|316,1,1.0,0.25,0.5,0.3333,1,0,0,0.25,1,4.963,4.208,25.307,34.478,1,0.6,0.5556,1.0,0.0682,0.0779,329,0
47,A fake charity collected donations from the public for flood relief but used all the money for personal expenses.,cheating and misappropriation,"Pursuant to the Bharatiya Nyaya Sanhita 2023 (BNS), it is submitted that:

Whether the accused, having collected donations from the public for charitable purposes under the guise of flood relief, committed the offence of fraudulently misappropriating funds under Article 266 of the BNS and Section 13 of the Bharatiya Nyaya Sanhita 2023, thereby cheating and dishonestly inducing the public to part with their property in contravention of Article 267 of the BNS.

Furthermore, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is requested to determine whether the accused's actions constitutes a cognizable offence under Section 2(1)(b) of the BNSS, warranting their arrest and investigation under Section 3 of the BNSS.

Lastly, under the Bharatiya Sakshya Adhiniyam 2023 (BSA), it is submitted to enquire into the admissibility of evidence, including bank statements, receipts, and witness testimony, in establishing the guilt of the accused under Article 21 of the BSA.",197|113|314|209|5,318|314,1,0.3333,0.2,0.5,0.2857,1,0,0,1.0,0,0.619,4.21,80.327,85.157,1,0.6,0.3,0.6667,0.1235,0.0673,282,0
48,A jeweller replaced my real diamond with a fake one during a repair and returned the fake stone claiming it was mine.,cheating,"Petition for Redress under the Bharatiya Nyaya Sanhita 2023 (BNS):

Against: [Jeweller's Name] 
Complainant: [Your Name]

The complainant alleges that the respondent, [Jeweller's Name], perpetrated an offence under Article 265(1) of the Bharatiya Nyaya Sanhita 2023 (BNS), by dishonestly replacing the complainant's genuine diamond with a counterfeit one, resulting in the complainant suffering pecuniary loss.

Prayer: The respondent be directed to return the complainant's original diamond and pay compensation as per Article 265(3) of the Bharatiya Nyaya Sanhita 2023 (BNS), and be proceeded against under the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS) for the aforesaid offence.

Petition under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), for the following reliefs:

1. To direct the respondent to produce the original diamond before the Magistrate within a period of 7 days from the date of this petition, as per Article 25(1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).
2. To direct the respondent to pay a sum of Rs. [amount] as compensation to the complainant within a period of 30 days from the date of this order, as per Article 45(2) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).
3. To direct the respondent to execute a personal bond with 2 sureties, as per Article 75(1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), to the effect that they shall not repeat the offence in future.

Relevant Evidence: The complainant requests the court to admit the following documents as evidence under Article 120 of the Bharatiya Sakshya Adhiniyam 2023 (BSA):
- A detailed description of the original diamond, including its serial number and certification from a recognized gemological laboratory.
- A receipt for the repair of the diamond, indicating that the respondent had possession of the original diamond.
- A statement from the complainant detailing the events leading to the alleged offence.
- Photographic evidence of the original diamond and the counterfeit diamond.

The complainant requests that the court summon the respondent to appear before it and produce the original diamond, as required under Article 25(1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS).",1|197|5|113|314,318|314,1,0.1667,0.2,0.5,0.2857,1,0,0,1.0,0,3.306,4.322,117.724,125.352,1,0.3333,0.0,0.0,0.0345,0.0466,222,0
49,I paid a travel agent Rs 3 lakh for a holiday package but no bookings were ever made and he is now unreachable.,cheating and absconding,"Pursuant to Article 17(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS), it is requested to examine whether the travel agent has committed the offence of cheating by personation, as defined under Chapter 11, Section 3 of BNS, and to investigate the circumstances surrounding the non-execution of the holiday package bookings for which payment of Rs 3 lakh was made.

Further, under Article 42(2) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), it is requested that a First Information Report (FIR) be registered against the travel agent under the relevant provisions of BNSS, and that necessary steps be taken to bring the individual to justice.

Additionally, under Section 4 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), it is requested that all relevant documents, including receipts, invoices, and communication records, be collected and preserved as evidence in connection with this matter.",84|209|314|303,318|314,1,0.3333,0.25,0.5,0.3333,1,0,0,1.0,0,0.698,4.214,5.241,10.152,1,0.6,0.0,0.0,0.1967,0.049,124,0
50,A builder collected money from twenty buyers for the same ten flats by showing forged allotment letters.,cheating and forgery,"Petition for redressal of grievances under the provisions of Bharatiya Nyaya Sanhita 2023, specifically Section 321 (Cheating and dishonestly inducing delivery of property) and/or Section 424 (dishonestly or fraudulently removing or concealing property) - seeking an investigation and prosecution of the builder for allegedly collecting monies from twenty buyers under false pretenses and presenting forged allotment letters, and enjoining interim measures pending the outcome of the proceedings under the aegis of Bharatiya Nagarik Suraksha Sanhita 2023, Article 102 (Protection of interest of victims of crime).",1|424|211|321|314,318|336|338,0,0.0,0.0,0.0,0.0,1,0,1,0.6,0,7.009,4.202,12.961,24.173,1,0.6,0.4286,0.75,0.1111,0.056,181,0
