case_id,case_description,offense_category,rephrased_query,cited_sections,gold_sections,hit_rate,mrr,section_precision,section_recall,section_f1,correct_act_cited,ipc_reference_count,fabricated_section_count,grounding_score,hallucination_flag,rephrase_latency_sec,retrieval_latency_sec,generation_latency_sec,total_latency_sec,offense_category_hit,offense_keyword_coverage,completeness_score,key_issue_coverage,answer_relevance_score,context_relevance_score,answer_length_words,has_safety_disclaimer
27,A factory owner brought migrant workers from Bihar with false promises and made them work without pay under locked conditions.,unlawful compulsory labour,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), the following formal legal query is framed:

Whether the actions of the factory owner amount to an offence under Article 123(1)(c) of the Bharatiya Nyaya Sanhita 2023, read with Article 123(2)(i), for inducing migrant workers from Bihar with false promises and subsequently subjecting them to forced labor under locked conditions, thereby depriving them of their rights under Article 27(1)(a) of the BNS? 

Additionally, the following questions may be posed in relation to the procedure to be adopted under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

1. Whether the police officer is empowered to register an FIR under Article 45(1) of the BNSS, in view of the prima facie evidence of the offence under the BNS?
2. Whether the procedure under Article 67(2) of the BNSS requires the police officer to provide a copy of the FIR to the complainant, in this case, the migrant workers or their representatives?
3. What is the procedure to be followed for the investigation of the offence, as mandated under Article 90(1) of the BNSS, particularly with respect to the protection of the rights of the migrant workers?

Lastly, the following query may be framed with regard to the admissibility of evidence under the Bharatiya Sakshya Adhiniyam 2023 (BSA):

Whether the statements made by the migrant workers to the police, as recorded under Article 120(1) of the BSA, are admissible as primary evidence, given that they are corroborated by the physical presence of the workers at the locked factory premises, and the documentary evidence of the false promises made by the factory owner?",229|197|314,146|144|127,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,1.012,4.242,18.335,23.59,1,0.4,0.3333,0.75,0.1148,0.081,350,0
27,A factory owner brought migrant workers from Bihar with false promises and made them work without pay under locked conditions.,unlawful compulsory labour,ERROR,,146|144|127,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
27,A factory owner brought migrant workers from Bihar with false promises and made them work without pay under locked conditions.,unlawful compulsory labour,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), this office seeks clarification on the applicability of Section 117(1) of BNS, relating to ""Exploitation of Labour"" and Article 10(3) of the BNS, which defines ""Cruel and Inhuman Treatment"". 

Additionally, under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), we seek guidance on the appropriate sections for registration of a First Information Report (FIR) under Section 3(1) of BNSS, in relation to the alleged contravention of Sections 23(2) and 24(1) of BNS, which deal with ""False Promises"" and ""Confinement for Labour"", respectively.

Lastly, in conformity with the Bharatiya Sakshya Adhiniyam 2023 (BSA), we request an interpretation on the admissibility of evidence under Section 59(1) of BSA, in relation to the statements made by the migrant workers, as protected under Article 26(2) of BSA, which deals with ""Protection of Accused Persons"".",24|3|59|23|117,146|144|127,0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1.707,10.076,62.222,74.004,1,0.8,0.5,0.75,0.1282,0.061,335,0
28,A man kidnapped his ex-wife's 6-year-old child from her home and fled to a different state.,kidnapping from lawful guardianship,"Petition for Directions under Section 102 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) and for the Initiation of Proceedings under Section 301 of the Bharatiya Nyaya Sanhita 2023 (BNS).

To the Hon'ble Courts of this Jurisdiction,

This Petition is filed by [Ex-Wife's Name] for the protection of her minor child, a 6-year-old, who was kidnapped by [Child's Father's Name], the biological father of the child, from her residence within this state on [Date]. The said [Child's Father's Name] has fled to another state, thereby rendering it necessary for Your Lordships to direct the concerned authorities to initiate appropriate action under BNSS to ensure the safe return of the child to her rightful custodian.

Pursuant to Section 301 of the Bharatiya Nyaya Sanhita 2023, it is respectfully prayed that the Court may direct the police authorities of this state to register an FIR under Section 98 of BNS, which pertains to the abduction of a person, and to take immediate steps to locate the whereabouts of the child and apprehend the perpetrator.

Additionally, under Section 102 of the Bharatiya Nagarik Suraksha Sanhita 2023, this Hon'ble Court may be pleased to issue necessary directions to the concerned authorities to ensure the safety and well-being of the child, in accordance with the provisions of BSA, which governs the admissibility of evidence.

Your Lordships may be pleased to hear this matter and pass such orders as may be necessary to secure the rightful custody of the child and to bring the perpetrator to justice.

Respectfully submitted,

[Your Name]",301|102|137|98,137|329,1,0.3333,0.25,0.5,0.3333,1,0,0,0.25,1,0.944,4.261,18.423,23.628,1,0.8,0.3,0.6667,0.131,0.0458,221,0
28,A man kidnapped his ex-wife's 6-year-old child from her home and fled to a different state.,kidnapping from lawful guardianship,"Petition under Article 316 of the Bharatiya Nyaya Sanhita 2023 (BNS) for the arrest and prosecution of the accused for the alleged commission of the offence of ""Kidnapping from lawful guardianship"" as defined in Article 315 (2) (a) (i) of BNS and for the issuance of a 'Beoparikaran Patra' (Transfer Order) for the temporary relocation of the child to a safe custody under Article 321 (1) of BNS.

Further, request to invoke the provisions of Article 456 (1) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the registration of an FIR and for the initiation of a criminal investigation under Section 156 (3) of BNSS.

Additionally, request to apply the provisions of Article 783 (1) of the Bharatiya Sakshya Adhiniyam 2023 (BSA) to gather evidence in relation to the offence, including the examination of witnesses, documentary evidence, and physical evidence under Article 784 (1) of BSA.",156,137|329,1,0.1667,0.0,0.0,0.0,1,0,0,0.0,1,1.387,4.202,11.529,17.118,1,0.6,0.4,1.0,0.1648,0.0638,342,0
28,A man kidnapped his ex-wife's 6-year-old child from her home and fled to a different state.,kidnapping from lawful guardianship,"Pursuant to BNS (Bharatiya Nyaya Sanhita 2023), it is respectfully requested to clarify the following:

Whether the alleged act of the man, constituting the unlawful taking away or confinement of a child (hereinafter referred to as the ""minor"") from the lawful custody of its mother, constitutes the offence of ""Child Kidnapping"" under BNS, Article 321(1)?

Further, whether the BNSS (Bharatiya Nagarik Suraksha Sanhita 2023) provisions for ""Transfer of Proceedings in Certain Cases"" under Section 32(2) would be applicable in this scenario, considering the man fled to a different state with the minor?

Additionally, what would be the admissibility of evidence in this case, in light of BSA (Bharatiya Sakshya Adhiniyam 2023) provisions on ""Presumption as to Certain Facts"" under Section 13(3), particularly with regard to the identification of the minor and the chain of custody of the minor during the alleged kidnapping?",13|265|263|139|32|1|137|253,137|329,1,1.0,0.125,0.5,0.2,1,0,0,0.75,0,1.872,4.178,92.892,98.942,1,0.8,0.5,1.0,0.1687,0.0863,272,0
29,Several girls from a village were promised nursing jobs abroad but were taken to a city and forced into the flesh trade.,trafficking for sexual exploitation,"Pursuant to Article 34(1)(a) of the Bharatiya Nyaya Sanhita 2023, whether the accused persons can be held liable for the offences of 'Trafficking in Persons for Commercial Sexual Exploitation' under Article 12(1)(c) of the Bharatiya Nyaya Sanhita 2023, and if so, whether the victims can claim any relief under Article 44(2) of the Bharatiya Nyaya Sanhita 2023, and whether the prosecution can proceed under Section 16 of the Bharatiya Nagarik Suraksha Sanhita 2023 for the collection and preservation of evidence, including medical reports and testimonials from the victims, in accordance with provisions of the Bharatiya Sakshya Adhiniyam 2023, particularly under Articles 15-18 thereof, in this case where the victims' testimonies are crucial for establishing the offence?",4|353|1|211|197|16|111|209,144|98|138,0,0.0,0.0,0.0,0.0,0,1,0,0.875,0,0.832,4.162,20.134,25.128,1,0.4,0.4,1.0,0.0,0.1057,326,0
29,Several girls from a village were promised nursing jobs abroad but were taken to a city and forced into the flesh trade.,trafficking for sexual exploitation,"Pursuant to Article 5, Clause 2 of the Bharatiya Nyaya Sanhita 2023 (BNS), we seek to determine whether the perpetrators have committed the offence of ""Trafficking of Persons for Commercial Sexual Exploitation"" as defined under Section 21(1)(a) of BNS.

Further, under Article 10, Clause 3 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), we intend to inquire into the procedural aspects of the investigation and potential prosecution of this crime, specifically the powers of the police to investigate and gather evidence under BNSS.

Additionally, pursuant to Section 27(2) of the Bharatiya Sakshya Adhiniyam 2023 (BSA), we seek guidance on the admissibility and relevance of evidence in this case, including statements from the victims and any other relevant witnesses under BSA.",229|111|148|147|113,144|98|138,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,1.205,4.228,22.959,28.392,1,0.6,0.4,1.0,0.0,0.1613,306,0
29,Several girls from a village were promised nursing jobs abroad but were taken to a city and forced into the flesh trade.,trafficking for sexual exploitation,"Pursuant to Bharatiya Nyaya Sanhita 2023 (BNS), a formal complaint is being registered against the accused individuals for their involvement in the alleged commission of a cognizable offence under Section 3(1)(a) of BNS, read with Section 4(2)(i) of BNS, for engaging in human trafficking and forced prostitution. The incident allegedly occurred in a city, where the victims were subjected to coercion and exploitation by the accused, thereby violating their fundamental rights and freedoms under Article 21 of the Constitution of India.

In view of the circumstances, it is requested to invoke the provisions of Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), specifically Section 15(1)(b) of BNSS, to authorize the registration of a First Information Report (FIR) and to initiate an investigation under the supervision of a Magistrate, as per Article 50 of BNSS.

Further, it is prayed that the investigating officer may be directed to collect evidence, including documentary and testimonial evidence, in accordance with the provisions of Bharatiya Sakshya Adhiniyam 2023 (BSA), specifically Article 13 of BSA, to establish the guilt of the accused and to bring them to justice.",4|3|211,144|98|138,0,0.0,0.0,0.0,0.0,0,1,0,0.6667,0,8.332,4.277,97.415,110.025,1,0.6,0.2,0.25,0.1062,0.0783,290,0
30,A couple bought a 4-year-old boy from an orphanage caretaker who had no authority to sell children.,buying child for exploitation,"Whether the transaction between the couple and the orphanage caretaker, where the couple purchased a 4-year-old boy without the lawful authority of the caretaker, constitutes an offence under Article 22 of the Bharatiya Nyaya Sanhita 2023 (BNS), specifically with regard to the elements of ""unlawful compulsory separation"" and ""abduction from lawful custody"" under the aforesaid provision.

Further, whether the BNSS (Bharatiya Nagarik Suraksha Sanhita 2023) provides for the necessary measures of protection and safeguarding of the child's rights, and whether the police are under a statutory obligation to investigate and take appropriate action under Article 96 of the BNSS, considering the orphanage caretaker's actions as a potential case of illegal dealing in human beings or child trafficking.

Furthermore, what are the admissibility and relevance of evidence regarding the transaction, including the records of the orphanage and the consent or otherwise of the biological parents, under Article 43 of the Bharatiya Sakshya Adhiniyam 2023 (BSA), and whether such evidence may be used to establish the guilt or otherwise of the caretaker and the couple.",4|139|137,99|97,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,6.202,4.237,54.881,65.321,1,1.0,0.1429,0.6667,0.1395,0.0687,223,0
30,A couple bought a 4-year-old boy from an orphanage caretaker who had no authority to sell children.,buying child for exploitation,"Whether the actions of the orphanage caretaker, in removing a minor (aged 4 years) from the orphanage premises without lawful authority and transferring ownership to the couple, constitute an offence under Article 32(1)(a) of the Bharatiya Nyaya Sanhita 2023 (BNS) for ""Buying or receiving stolen property"", or under Article 35(2)(c) of the BNS for ""Abduction from lawful guardianship"", or under Article 44(1)(b) of the BNS for ""Child trafficking"". 

Furthermore, whether the couple's actions in purchasing the minor from the caretaker without verifying their authority to do so, and subsequently gaining ownership of the minor, violate Article 29(1)(b) of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) in relation to ""Protection of rights of children"". 

Also, whether the caretaker's actions in removing the minor from the orphanage without authority, and the couple's failure to report this incident to the competent authorities, violate their duty to report under Article 67(2)(a) of the BNSS. 

Additionally, whether the evidence collected in this case, including any witness statements, documents, or electronic records, would be admissible under Article 56(3)(a) of the Bharatiya Sakshya Adhiniyam 2023 (BSA) for the purpose of establishing the guilt of the caretaker and the couple.",1|303|44|84|139|209|137,99|97,0,0.0,0.0,0.0,0.0,1,0,0,0.8571,0,1.039,4.236,3.806,9.081,1,0.8,0.2857,1.0,0.0965,0.1012,328,0
30,A couple bought a 4-year-old boy from an orphanage caretaker who had no authority to sell children.,buying child for exploitation,"Subject: Inquiry into Alleged Offence of Unlawful Child Trafficking and Unauthorised Transfer of Custody.

To Whom It May Concern,

Pursuant to Article 10(1)(b) of the Bharatiya Nyaya Sanhita 2023, I request clarification on the following incident:

A couple procured a 4-year-old boy from the caretaker of an orphanage, notwithstanding the caretaker's express lack of authority to transfer custody of the child. The circumstances raise concerns regarding potential contravention of Article 21(1)(c) of the Bharatiya Nyaya Sanhita 2023 and Section 8 of the Bharatiya Nagarik Suraksha Sanhita 2023, which pertains to the protection of vulnerable individuals, including minors.

Furthermore, under the provisions of the Bharatiya Sakshya Adhiniyam 2023, I seek guidance on the admissibility of evidence in the event that the caretaker asserts a colourable defence of ignorance regarding the illegality of the transaction.

Please provide your expert opinion on the applicable BNS and BNSS provisions, as well as the relevant BSA guidelines for assessing the validity of the couple's claim.

Yours faithfully,
[Your Name]",8|303|4|139|314|113|209|84|137,99|97,0,0.0,0.0,0.0,0.0,1,0,0,0.8889,0,0.663,4.214,196.178,201.055,1,0.6,0.1429,0.6667,0.0738,0.1272,364,0
31,Three men on a motorcycle snatched my gold chain while I was walking on the road and one of them showed a knife.,robbery / snatching,"Pursuant to Article 121 of the Bharatiya Nyaya Sanhita 2023 (BNS), I submit the following complaint: 

On a date and time yet to be ascertained, three individuals, riding a motorcycle, committed the offence of 'Theft' (Article 47, BNS) by forcibly taking possession of my gold chain while I was lawfully on a public thoroughfare. 

Moreover, one of the perpetrators displayed a 'Deadly Weapon' (Article 34, BNS) in furtherance of the aforesaid crime, namely a knife. 

I request that necessary steps be taken under the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) to investigate this incident and apprehend the culprits.

In accordance with the Bharatiya Sakshya Adhiniyam 2023 (BSA), I am available to provide further evidence and assistance in the investigation of this case.",4|1|34|47|303,309|304|303,1,0.2,0.2,0.3333,0.25,1,0,0,0.6,0,4.995,4.206,81.032,90.234,1,0.6,0.2222,0.5,0.1184,0.053,179,0
31,Three men on a motorcycle snatched my gold chain while I was walking on the road and one of them showed a knife.,robbery / snatching,"Petition for Investigation and Prosecution under the Bharatiya Nyaya Sanhita 2023 (BNS) and the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS):

To the Hon'ble Magistrate,

I, [Your Name], hereby submit a complaint under Article 174(1) BNS, against three unknown individuals who committed the offence of theft and dacoity. The said individuals, while riding a motorcycle, forcibly snatched my gold chain on [Date and Time], while I was walking on a public road.

During the commission of the offence, one of the perpetrators displayed a knife, thereby committing an act of criminal intimidation and endangering the safety of the complainant. The perpetrators fled the scene immediately after committing the offence.

I request that the Magistrate, under Article 23(2) BNSS, direct the concerned police officer to register an FIR and initiate an investigation into the offence, taking into account the provisions of Article 123 BNS and the relevant provisions of the BSA, 2023, to collect and record evidence, including but not limited to, witness statements, physical evidence, and any other material that may lead to the identification and conviction of the perpetrators.

I request that the investigation be carried out in accordance with Article 56 BNSS, and that the Magistrate ensure the safety and security of the complainant and any other witnesses during the investigation.

I request that the Magistrate consider invoking Article 87 BNS, which may enable the court to take cognizance of the offence and direct the police to conduct a further investigation.

Please find attached the written statement, as required under Article 10 BSA, 2023, which contains the details of the incident, including the time, place, and the names of the perpetrators, if known.",1|148|303|87|113|111|147|209|314,309|304|303,1,0.3333,0.1111,0.3333,0.1667,1,0,0,0.8889,0,1.064,4.247,69.516,74.827,1,0.8,0.2222,0.25,0.0973,0.0896,290,0
31,Three men on a motorcycle snatched my gold chain while I was walking on the road and one of them showed a knife.,robbery / snatching,ERROR,,309|304|303,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
31,Three men on a motorcycle snatched my gold chain while I was walking on the road and one of them showed a knife.,robbery / snatching,"In light of the recent amendments to the Bharatiya Nyaya Sanhita 2023 (BNS) and Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), I respectfully submit the following formal legal query:

Pursuant to Article 322(1) of the Bharatiya Nyaya Sanhita 2023, I request investigation and prosecution of the aforementioned incident under the provisions governing theft and robbery. Specifically, I seek to invoke Article 154 of the BNS, which pertains to the offense of ""dishonestly receiving stolen property"", in conjunction with Article 156, which deals with the offense of ""robbery"".

I also request that the accused be charged under Article 378(1) of the Bharatiya Nyaya Sanhita 2023, which concerns the offense of ""assault or use of criminal force to deter public servant from discharge of duty"", as one of the perpetrators allegedly displayed a knife during the commission of the offense.

Furthermore, I request that the prosecution take into account the provisions of Article 13(2) of the Bharatiya Sakshya Adhiniyam 2023, which deals with the admissibility of evidence, particularly with regards to the testimony of eyewitnesses, in order to gather evidence and build a strong case against the accused.

Finally, I request that the investigation be conducted in accordance with the provisions of the Bharatiya Nagarik Suraksha Sanhita 2023, specifically Article 102(1), which outlines the procedure for registration of FIR and investigation of cognizable offenses.",156|314|113|154|111|303,309|304|303,1,0.25,0.1667,0.3333,0.2222,1,0,0,0.6667,0,25.023,4.772,80.889,110.685,1,1.0,0.2222,0.25,0.1263,0.0556,234,0
32,"A gang of seven armed men broke into a jewellery shop at night, tied up the watchman, and looted all the gold and cash.",dacoity,"Whether the commission of an offence under Article 123(1)(a) of the Bharatiya Nyaya Sanhita 2023 (theft of gold and valuables from a commercial establishment by a group of more than five persons) and Article 123(1)(b) (theft of cash from a commercial establishment by a group of more than five persons) can be substantiated by the evidence of eyewitness testimony in the form of a complaint lodged by the watchman, who was present at the scene of the crime at the time of the incident, as per Article 78(1) of the Bharatiya Sakshya Adhiniyam 2023, and whether the watchman's statement can be admitted as a dying declaration under Article 32(2) of the Bharatiya Sakshya Adhiniyam 2023, despite the fact that the watchman is not a dying person, but was overpowered by the accused.

Whether a police officer, acting under Article 21(1) of the Bharatiya Nagarik Suraksha Sanhita 2023, has the power to arrest and detain the accused in this case, and whether the detention is lawful under Article 21(2) of the Bharatiya Nagarik Suraksha Sanhita 2023, requiring a magistrate's order under Article 22(1) of the Bharatiya Nagarik Suraksha Sanhita 2023, or can the police officer exercise the power to arrest and detain the accused under Article 22(2) of the Bharatiya Nagarik Suraksha Sanhita 2023, based on the availability of sufficient evidence under Article 21(3) of the Bharatiya Nagarik Suraksha Sanhita 2023.",111|148,310|311|127,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,2.05,4.259,30.646,36.956,1,0.6,0.0714,0.2,0.1376,0.0622,411,0
32,"A gang of seven armed men broke into a jewellery shop at night, tied up the watchman, and looted all the gold and cash.",dacoity,"Pursuant to Section 396 of the Bharatiya Nyaya Sanhita 2023 (BNS), a query is raised regarding multiple instances of dacoity (Article 396(1), BNS) committed by a gang of seven individuals in a jewellery shop at night. The perpetrators allegedly tied up the watchman, thereby committing an act of unlawful restraint under Article 340 of BNS. Furthermore, the gang's actions resulted in the theft of gold and cash, which may be considered as offences under Article 379 of BNS, relating to theft. 

In light of the aforesaid facts, it is requested to provide guidance on the appropriate course of action under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the registration of an FIR and subsequent investigation by the law enforcement authorities. Additionally, the procedure to be followed for the collection and admissibility of evidence under the Bharatiya Sakshya Adhiniyam 2023 (BSA) is sought to be clarified.",396|340|154|303,310|311|127,0,0.0,0.0,0.0,0.0,1,0,1,0.25,1,3.112,4.211,28.103,35.429,1,0.8,0.2857,0.4,0.1765,0.0459,226,0
32,"A gang of seven armed men broke into a jewellery shop at night, tied up the watchman, and looted all the gold and cash.",dacoity,ERROR,,310|311|127,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
32,"A gang of seven armed men broke into a jewellery shop at night, tied up the watchman, and looted all the gold and cash.",dacoity,"Query: 
Pursuant to Article 43, Clause 1 of the Bharatiya Nyaya Sanhita 2023, whether the actions of the seven armed men constitute the offence of ""Dacoity"" under Article 174, Clause 2, and if so, what are the relevant provisions of Article 43, Clause 1 for the determination of their liability, considering that they employed force or threat to gain entry and committed a breach of peaceful possession of the jeweller's shop, as per Article 43, Clause 2.

Additionally, under Article 56, Clause 3 of the Bharatiya Nagarik Suraksha Sanhita 2023, whether the police have the authority to conduct an investigation and, if necessary, arrest the perpetrators without a warrant, given the circumstances of the breach of the peace and commission of dacoity, in accordance with Article 56, Clause 5.

Lastly, under Article 81, Clause 1 of the Bharatiya Sakshya Adhiniyam 2023, what is the burden of proof that the prosecutor must establish to secure a conviction against the accused, and whether the testimony of the watchman, as a witness, will suffice to establish the chain of events, in accordance with Article 81, Clause 2.",254|1|148,310|311|127,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,5.323,4.77,97.847,107.941,1,0.8,0.0714,0.2,0.1207,0.0746,304,0
33,A local goon demands monthly protection money from shopkeepers in my area and beats those who refuse to pay.,extortion,"Pursuant to Article 5 of the Bharatiya Nyaya Sanhita 2023, I seek clarification on the following:

Is the alleged individual, who is reportedly extorting money under the threat of violence and inflicting physical harm on unwilling recipients, committing the offence of 'Extortion with the intention of causing physical harm' as defined in Article 14 of the Bharatiya Nyaya Sanhita 2023?

Furthermore, under Article 2 of the Bharatiya Nagarik Suraksha Sanhita 2023, what are the procedures for reporting and lodging a complaint in connection with the said incident, particularly with regards to the protection of the complainant and witnesses?

Additionally, under Article 17 of the Bharatiya Sakshya Adhiniyam 2023, what is the admissibility of the complainant's testimony in light of their alleged involvement in the transactions with the accused, and what are the relevant provisions for determining the credibility and reliability of their statement?",209|308,308|115|351,1,0.5,0.5,0.3333,0.4,1,0,0,1.0,0,1.979,4.197,3.713,9.889,1,0.4,0.4667,1.0,0.0659,0.0606,172,0
33,A local goon demands monthly protection money from shopkeepers in my area and beats those who refuse to pay.,extortion,"Pursuant to Article 302 of the Bharatiya Nyaya Sanhita 2023, a formal complaint is hereby lodged against an individual who has been allegedly engaged in extortion and causing hurt to those who refused to comply with their demands, by virtue of Section 3 of the Bharatiya Nagarik Suraksha Sanhita 2023.

The complainant seeks to know whether the aforesaid acts constitute an offence under the Bharatiya Nyaya Sanhita 2023 and, if so, what are the necessary steps to be taken for the registration of a First Information Report (FIR) under Section 15 of the Bharatiya Nagarik Suraksha Sanhita 2023.

Additionally, the complainant requests clarification on the admissibility of evidence under the Bharatiya Sakshya Adhiniyam 2023, particularly with respect to Section 13, which deals with the recording of statements by the police, and Section 20, which pertains to the admissibility of circumstantial evidence.

The complainant also wishes to know whether the accused can be held liable under the Bharatiya Nyaya Sanhita 2023 for the act of extortion and causing hurt, and if so, what are the possible punishments that may be imposed upon them, as per Article 405 of the Bharatiya Nyaya Sanhita 2023.",1|3|15|353|211|199,308|115|351,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,0.925,4.267,11.338,16.529,1,0.2,0.0667,0.25,0.0364,0.0931,271,0
34,"While returning from an ATM at night, two people held me at gunpoint and took away all my cash and debit card.",robbery with deadly weapon,"Pursuant to the provisions of Bharatiya Nyaya Sanhita 2023, I request to lodge a First Information Report (FIR) under Article 392 of the BNS, which deals with the 'Robbery'. The incident appears to be a case of dacotiy by two or more persons, amounting to robbery.

Specifically, I request that a FIR be registered under the following particulars:

- Article 392 of the BNS: 'Robbery'.
- Article 394 of the BNS: 'Voluntarily causing hurt in committing robbery'.
- Article 420 of the BNS: 'Cheating and dishonestly inducing delivery of property'.

Furthermore, I would like to request that the investigating officer consider the provisions of Bharatiya Nagarik Suraksha Sanhita 2023, specifically Article 160 of the BNSS, to ensure preservation of evidence and Article 176 of the BNSS, to ensure the security of the complainant.

Lastly, I request that the investigating officer follow the guidelines of Bharatiya Sakshya Adhiniyam 2023, particularly Article 45 of the BSA, to ensure the admissibility of electronic evidence, including any CCTV footage or statements recorded during the investigation.",1|394|160|420|176|45|392,309|311|312,0,0.0,0.0,0.0,0.0,1,0,3,0.1429,1,6.179,4.187,180.096,190.462,1,0.6,0.2,0.5,0.0779,0.0419,213,0
34,"While returning from an ATM at night, two people held me at gunpoint and took away all my cash and debit card.",robbery with deadly weapon,"Petition for Registration of a Crime under the Bharatiya Nyaya Sanhita 2023 (BNS) and Investigation under the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) - 

To Whom It May Concern,

I submit a complaint of dacoity (Article 321, BNS) that occurred on the night of [date], during which I was robbed of a substantial amount of cash and a debit card at gunpoint by two unidentified individuals near the ATM. The perpetrators restrained me against my will, thereby committing an act of physical restraint and confinement (Article 312, BNS).

I request that the relevant authorities under the BNSS immediately register a First Information Report (FIR) in this matter and initiate a detailed investigation. I request that the investigation proceedings be conducted in accordance with Articles 43 and 45 of the BNSS, which mandate the collection of evidence and the apprehension of the offenders.

I further request that the investigation be conducted under the supervision of the Magistrate (Article 91, BNSS) and that all necessary steps be taken to ensure my safety and well-being during the pendency of the investigation.

I request that the evidence collected during the investigation be examined in accordance with the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), particularly Section 19 thereof, which deals with the admissibility of digital evidence.

I request that the investigation be concluded at the earliest and that the perpetrators be brought to justice.

Thank you for your attention to this matter.

[Your Signature]
[Your Name]",312|321,309|311|312,0,0.0,0.5,0.3333,0.4,1,0,0,0.0,1,0.916,4.228,29.847,34.99,1,0.4,0.0,0.0,0.0549,0.0483,193,0
35,"A group of dacoits attacked a village, looted houses, and assaulted several villagers causing serious injuries.",dacoity with attempt to cause death or grievous hurt,"Pursuant to the provisions of the Bharatiya Nyaya Sanhita 2023 (BNS), whether the activities of the group of dacoits constitute an offence under Article 123 (Dacoity), Article 124 (Voluntarily causing grievous hurt) and/or Article 125 (Attempt to commit dacoity) of the BNS, and whether the accused persons can be held liable for the same under Article 142 (Liability of conspirators) of the BNS.

Further, in light of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS), whether the police have complied with the requirements of Article 45 (Duty of the police to investigate) of the BNSS in registering an FIR and conducting a preliminary investigation into the incident, and whether the villagers have a right to file a complaint under Article 67 (Right to file a complaint) of the BNSS.

Additionally, in accordance with the provisions of the Bharatiya Sakshya Adhiniyam 2023 (BSA), whether the evidence collected from the scene of the crime and the statements of the witnesses can be relied upon under Article 34 (Relevant evidence) and Article 35 (Relevant facts) of the BSA to establish the guilt of the accused persons.",125|148|142|123|124,310|311|117,0,0.0,0.0,0.0,0.0,1,0,0,0.2,1,3.926,4.222,39.317,47.464,1,0.6,0.4,1.0,0.1538,0.0496,228,0
35,"A group of dacoits attacked a village, looted houses, and assaulted several villagers causing serious injuries.",dacoity with attempt to cause death or grievous hurt,"Pursuant to Article 121 of the Bharatiya Nyaya Sanhita 2023 (BNS), the complainant seeks an investigation into the alleged commission of the offence under Article 147(1) of BNS, specifically the crime of ""Dacoity"" and its related consequences, as per BNS Section 2(i) and Section 2(k), and Article 147(2). The complainant further seeks action under Article 148 of BNS for ""Assault with intent to cause grievous hurt"" as per BNS Section 2(m) in relation to the injuries sustained by the villagers. Please refer to Article 149 of BNS for further clarification on ""Causing hurt by dangerous weapons or means"" and Article 150 of BNS in relation to ""Voluntarily causing grievous hurt"" as a result of the assault.

Considering the situation, the complainant also requests that the investigation be conducted under Article 15 of the Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) for the protection of the complainant's rights and the rights of the victims, and that the police take necessary precautions under BNSS Article 20 to secure the scene of the crime and preserve evidence.

Additionally, the complainant seeks evidence regarding the identity of the perpetrators under Article 34 of the Bharatiya Sakshya Adhiniyam 2023 (BSA) and requests that all relevant witnesses be examined under BSA Article 35 to ascertain their roles and involvement in the alleged crimes.",197|5|2|147|113|314,310|311|117,0,0.0,0.0,0.0,0.0,1,0,0,0.8333,0,0.936,4.276,22.259,27.471,1,0.6,0.2667,0.5,0.0,0.0665,211,0
